ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,ID_4,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,N_Sample
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,307,Dhunat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,309,Gabtali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,310,Kahaloo, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,313,Sherpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,311,Nandigram, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,312,Sariakandi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,314,Shibganj,Bogra,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,47,Bogra,315,Sonatala, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,48,Jaipurhat,316,Akkelpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,48,Jaipurhat,317,Joypurhat S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,48,Jaipurhat,318,Kalai, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,48,Jaipurhat,319,Khetlal, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,18,Bogra,48,Jaipurhat,320,Panchbibi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,321,Biral, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,322,Birampur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,323,Birganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,328,Hakimpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,324,Bochaganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,325,Chirirbandar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,326,Dinajpur S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,327,Ghoraghat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,329,Kaharole, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,330,Khansama, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,333,Phulbari,Dinajpur,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,331,Nawabganj,Dinajpur,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,49,Dinajpur,332,Parbatipur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,50,Panchagarh,334,Atwari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,50,Panchagarh,336,Debiganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,50,Panchagarh,335,Boda, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,345,Bera, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,50,Panchagarh,337,Panchagarh S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,51,Thakurgaon,340,Haripur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,50,Panchagarh,338,Tentulia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,51,Thakurgaon,339,Baliadangi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,51,Thakurgaon,341,Pirganj,Thakurgaon,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,51,Thakurgaon,342,Ranisankail, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,19,Dinajpur,51,Thakurgaon,343,Thakurgaon S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,344,Atgharia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,346,Bhangura, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,347,Chatmohar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,348,Faridpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,349,Ishwardi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,350,Pabna S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,351,Santhia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,52,Pabna,352,Sujanagar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,353,Belkuchi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,354,Chauhali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,355,Kamarkhanda, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,356,Kazipur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,357,Raiganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,358,Shahjadpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,359,Sirajganj S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,360,Tarash, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,20,Pabna,53,Sirajgonj,361,Ullahpara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,390,Mohanpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,362,Atrai, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,363,Badalgachhi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,364,Dhamoirhat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,365,Mahadevpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,366,Manda, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,367,Naogaon S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,368,Niamatpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,369,Patnitala, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,370,Porsha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,371,Raninagar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,54,Naogaon,372,Sapahar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,373,Bagatipara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,374,Baraigram, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,375,Gurudaspur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,376,Lalpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,377,Natore S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,55,Natore,378,Singra, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,56,Nawabganj,379,Bholahat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,56,Nawabganj,380,Gomastapur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,56,Nawabganj,381,Nachole, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,56,Nawabganj,382,Nawabganj S.,Nawabganj,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,56,Nawabganj,383,Shibganj,Nawabganj,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,384,Bagha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,385,Bagmara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,386,Boalia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,387,Charghat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,388,Durgapur,Rajshahi,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,389,Godagari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,391,Paba, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,392,Puthia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,21,Rajshahi,57,Rajshahi,393,Tanore, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,394,Gaibandha S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,395,Gobindaganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,396,Palashbari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,397,Phulchhari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,398,Sadullapur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,420,Saidpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,399,Sughatta, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,58,Gaibanda,400,Sundarganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,401,Bhurungamari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,423,Kaunia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,402,Charrajibpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,403,Chilmari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,404,Kurigram S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,405,Nageshwari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,408,Raomari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,406,Phulbari,Kurigram,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,407,Rajarhat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,430,Bahubal, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,59,Kurigram,409,Ulipur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,60,Lalmonirhat,410,Aditmari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,60,Lalmonirhat,411,Hatibandha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,60,Lalmonirhat,412,Kaliganj,Lalmonirhat,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,60,Lalmonirhat,413,Lalhonirhat S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,415,Dimla, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,433,Habiganj S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,60,Lalmonirhat,414,Patgram, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,434,Lakhai, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,416,Domar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,417,Jaldhaka, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,418,Kishoreganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,61,Nilphamari,419,Nilphahari S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,438,Kamalganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,421,Badarganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,422,Gangachhara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,442,Sreemangal, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,424,Mithapukur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,435,Madhabpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,425,Pirgachha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,426,Pirganj,Rangpur,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,427,Rangpur S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,5,Rajshahi,22,Ranpur,62,Rongpur,428,Taraganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,429,Ajmiriganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,431,Baniachong, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,432,Chunarughat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,443,Bishwamvarpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,63,Hobiganj,436,Nabiganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,437,Barlekha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,439,Kulaura, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,440,Maulvibazar S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,64,Moulvibazar,441,Rajnagar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,444,Chhatak, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,445,Derai, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,446,Dharampasha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,447,Dowarabazar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,448,Jagannathpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,449,Jamalganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,452,Tahirpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,450,Sullah, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,65,Sun Amgonj,451,Sunamganj S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,453,Balaganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,454,Beanibazar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,455,Bishwanath, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,456,Companiganj,Sylhet,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,457,Fenchuganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,458,Golabganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,459,Gowainghat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,460,Jaintiapur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,463,Zakiganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,461,Kanaighat, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,6,Sylhet,23,Sylhet,66,Sylhet,462,Sylhet S., ,Upazila|Thana|Po,Sub-district,